candidate_id,skill_name,assessment_score
CAND_0001952,Computer Vision,54.6
CAND_0001953,Speech Recognition,29.6
CAND_0001955,Time Series,48.6
CAND_0001957,Computer Vision,58.2
CAND_0001957,Machine Learning,62.4
CAND_0001961,Information Retrieval,62.9
CAND_0001961,TTS,80.8
CAND_0001961,Kubeflow,42.0
CAND_0001966,Data Science,52.7
CAND_0001967,Object Detection,55.8
CAND_0001968,NLP,69.3
CAND_0001968,LLMs,65.0
CAND_0001969,OpenSearch,56.7
CAND_0001972,Time Series,61.6
CAND_0001995,Time Series,52.4
CAND_0002001,Reinforcement Learning,50.1
CAND_0002006,pgvector,32.3
CAND_0002010,Feature Engineering,54.4
CAND_0002010,Diffusion Models,73.3
CAND_0002014,Feature Engineering,48.9
CAND_0002019,BentoML,67.9
CAND_0002019,TensorFlow,59.5
CAND_0002021,OpenSearch,45.4
CAND_0002021,Data Science,54.4
CAND_0002021,pgvector,53.7
CAND_0002034,Recommendation Systems,57.0
CAND_0002037,pgvector,58.3
CAND_0002037,CNN,48.4
CAND_0002037,Computer Vision,73.1
CAND_0002037,Time Series,87.8
CAND_0002037,Deep Learning,53.5
CAND_0002043,OpenCV,29.2
CAND_0002047,BentoML,60.7
CAND_0002048,Speech Recognition,27.9
CAND_0002056,Speech Recognition,57.8
CAND_0002062,Speech Recognition,70.0
CAND_0002064,Time Series,63.5
CAND_0002071,Computer Vision,63.8
CAND_0002078,Weights & Biases,43.3
CAND_0002080,Weights & Biases,73.4
CAND_0002080,Image Classification,46.1
CAND_0002086,Prompt Engineering,50.0
CAND_0002090,Speech Recognition,57.9
CAND_0002091,BentoML,49.8
CAND_0002092,Qdrant,52.3
CAND_0002092,Recommendation Systems,63.6
CAND_0002098,Feature Engineering,36.4
CAND_0002099,Machine Learning,61.9
CAND_0002100,GANs,29.8
CAND_0002103,OpenSearch,44.6
CAND_0002103,YOLO,36.2
CAND_0002103,Weights & Biases,49.5
CAND_0002103,OpenCV,58.8
CAND_0002103,Milvus,66.6
CAND_0002107,Time Series,28.4
CAND_0002109,BentoML,41.3
CAND_0002112,Computer Vision,26.5
CAND_0002113,MLflow,24.9
CAND_0002116,Qdrant,39.5
CAND_0002117,Kubeflow,48.7
CAND_0002120,RAG,75.0
CAND_0002120,Information Retrieval,49.8
CAND_0002120,Pinecone,57.0
CAND_0002125,Kubeflow,36.4
CAND_0002125,Image Classification,67.7
CAND_0002125,Deep Learning,42.3
CAND_0002125,CNN,62.2
CAND_0002143,Reinforcement Learning,44.8
CAND_0002159,Statistical Modeling,47.3
CAND_0002175,Time Series,52.6
CAND_0002176,MLOps,66.0
CAND_0002178,Feature Engineering,50.2
CAND_0002179,Embeddings,69.8
CAND_0002181,TTS,53.2
CAND_0002184,PEFT,34.4
CAND_0002191,GANs,28.9
CAND_0002200,ASR,30.3
CAND_0002200,Statistical Modeling,38.1
CAND_0002216,GANs,63.5
CAND_0002219,Weights & Biases,29.6
CAND_0002227,Kubeflow,49.8
CAND_0002231,Feature Engineering,55.2
CAND_0002237,LlamaIndex,29.0
CAND_0002237,Qdrant,64.3
CAND_0002240,Speech Recognition,31.7
CAND_0002245,YOLO,51.0
CAND_0002248,OpenCV,46.6
CAND_0002254,Fine-tuning LLMs,66.3
CAND_0002257,Computer Vision,70.7
CAND_0002259,Object Detection,61.3
CAND_0002259,Feature Engineering,35.6
CAND_0002259,OpenCV,69.0
CAND_0002259,pgvector,44.8
CAND_0002260,Diffusion Models,23.4
CAND_0002270,Semantic Search,85.1
CAND_0002270,LLMs,54.0
CAND_0002270,Sentence Transformers,76.1
CAND_0002270,TensorFlow,47.9
CAND_0002270,Time Series,87.7
CAND_0002272,CNN,23.5
CAND_0002275,TensorFlow,26.9
CAND_0002275,OpenCV,73.4
CAND_0002280,MLOps,35.0
CAND_0002285,Data Science,40.1
CAND_0002285,Kubeflow,33.0
CAND_0002291,CNN,51.0
CAND_0002291,Statistical Modeling,52.7
CAND_0002292,Qdrant,61.1
CAND_0002295,YOLO,71.0
CAND_0002295,Milvus,53.5
CAND_0002296,Object Detection,46.8
CAND_0002297,BentoML,48.1
CAND_0002298,Diffusion Models,55.1
CAND_0002305,Forecasting,68.2
CAND_0002306,Image Classification,63.1
CAND_0002311,Data Science,58.9
CAND_0002314,Speech Recognition,71.2
CAND_0002314,YOLO,76.3
CAND_0002315,RAG,66.5
CAND_0002317,TensorFlow,54.7
CAND_0002317,scikit-learn,30.2
CAND_0002323,Image Classification,28.2
CAND_0002328,Reinforcement Learning,49.2
CAND_0002329,YOLO,64.1
CAND_0002342,TTS,40.9
CAND_0002342,Pinecone,42.9
CAND_0002344,TensorFlow,44.6
CAND_0002344,MLOps,57.2
CAND_0002344,Image Classification,77.0
CAND_0002344,Feature Engineering,63.4
CAND_0002347,OpenCV,72.1
CAND_0002352,Time Series,39.5
CAND_0002355,Speech Recognition,58.2
CAND_0002359,Diffusion Models,55.3
CAND_0002368,Diffusion Models,69.3
CAND_0002368,Reinforcement Learning,39.5
CAND_0002368,PyTorch,49.4
CAND_0002370,Weights & Biases,36.9
CAND_0002375,Speech Recognition,32.8
CAND_0002378,YOLO,50.9
CAND_0002378,Speech Recognition,48.4
CAND_0002382,ASR,36.5
CAND_0002383,CNN,57.2
CAND_0002384,Forecasting,35.7
CAND_0002399,Forecasting,27.6
CAND_0002403,GANs,76.9
CAND_0002403,Time Series,76.4
CAND_0002405,CNN,56.3
CAND_0002407,RAG,69.6
CAND_0002410,Computer Vision,26.1
CAND_0002411,Object Detection,30.9
CAND_0002413,OpenSearch,25.5
CAND_0002425,Prompt Engineering,71.4
CAND_0002425,Object Detection,57.8
CAND_0002426,PEFT,62.5
CAND_0002426,Computer Vision,72.7
CAND_0002427,Weights & Biases,62.0
CAND_0002429,CNN,52.5
CAND_0002432,Python,36.2
CAND_0002436,GANs,39.4
CAND_0002436,OpenSearch,69.3
CAND_0002436,QLoRA,49.5
CAND_0002439,BM25,26.4
CAND_0002442,Forecasting,46.4
CAND_0002443,ASR,63.0
CAND_0002452,LLMs,41.1
CAND_0002452,TTS,35.7
CAND_0002452,Computer Vision,59.8
CAND_0002452,GANs,55.4
CAND_0002452,Time Series,51.3
CAND_0002456,Time Series,56.2
CAND_0002456,Sentence Transformers,60.2
CAND_0002458,pgvector,76.8
CAND_0002458,OpenCV,77.0
CAND_0002458,Weights & Biases,76.3
CAND_0002458,Qdrant,34.9
CAND_0002462,Feature Engineering,74.0
CAND_0002474,Haystack,30.0
CAND_0002474,Python,42.3
CAND_0002474,Weights & Biases,44.0
CAND_0002477,Forecasting,33.7
CAND_0002478,Image Classification,70.1
CAND_0002483,Time Series,30.3
CAND_0002487,Haystack,34.9
CAND_0002487,Deep Learning,62.4
CAND_0002499,LoRA,49.2
CAND_0002503,GANs,56.3
CAND_0002506,Fine-tuning LLMs,57.8
CAND_0002508,GANs,66.3
CAND_0002508,Data Science,34.1
CAND_0002512,Sentence Transformers,50.4
CAND_0002513,Image Classification,20.9
CAND_0002516,BentoML,46.4
CAND_0002517,Pinecone,39.2
CAND_0002517,FAISS,50.0
CAND_0002524,LLMs,56.4
CAND_0002529,TensorFlow,42.5
CAND_0002529,LoRA,73.6
CAND_0002529,ASR,38.3
CAND_0002533,ASR,52.1
CAND_0002537,CNN,39.2
CAND_0002544,TTS,61.5
CAND_0002544,Weights & Biases,44.2
CAND_0002544,Feature Engineering,62.2
CAND_0002547,TTS,64.3
CAND_0002548,Elasticsearch,55.0
CAND_0002553,LlamaIndex,44.4
CAND_0002555,Diffusion Models,28.9
CAND_0002555,Feature Engineering,50.3
CAND_0002555,BentoML,61.0
CAND_0002556,Deep Learning,42.1
CAND_0002559,Statistical Modeling,74.4
CAND_0002567,pgvector,78.9
CAND_0002567,ASR,77.5
CAND_0002567,QLoRA,47.3
CAND_0002567,LoRA,44.2
CAND_0002567,Kubeflow,78.5
CAND_0002570,CNN,39.6
CAND_0002574,Elasticsearch,57.2
CAND_0002577,Object Detection,35.8
CAND_0002578,Fine-tuning LLMs,51.3
CAND_0002583,OpenCV,46.0
CAND_0002586,LLMs,64.8
CAND_0002586,Speech Recognition,73.2
CAND_0002587,GANs,57.8
CAND_0002588,MLOps,39.5
CAND_0002593,PyTorch,74.1
CAND_0002594,Object Detection,61.0
CAND_0002595,QLoRA,39.1
CAND_0002595,Qdrant,62.3
CAND_0002598,CNN,64.3
CAND_0002599,ASR,46.6
CAND_0002600,Speech Recognition,40.8
CAND_0002603,Image Classification,45.6
CAND_0002604,Weights & Biases,49.6
CAND_0002604,RAG,73.2
CAND_0002604,Haystack,45.4
CAND_0002605,CNN,26.0
CAND_0002607,Image Classification,32.3
CAND_0002610,ASR,74.6
CAND_0002610,LLMs,54.6
CAND_0002610,Image Classification,54.2
CAND_0002611,BentoML,71.1
CAND_0002612,MLOps,46.5
CAND_0002618,BentoML,57.7
CAND_0002621,TTS,69.1
CAND_0002624,OpenSearch,69.2
CAND_0002628,Object Detection,34.5
CAND_0002629,PEFT,31.7
CAND_0002629,BentoML,58.7
CAND_0002629,MLflow,38.4
CAND_0002637,Forecasting,69.7
CAND_0002637,MLflow,35.4
CAND_0002637,OpenCV,65.5
CAND_0002637,GANs,68.2
CAND_0002637,Python,67.6
CAND_0002641,Computer Vision,62.7
CAND_0002641,Diffusion Models,39.0
CAND_0002643,PyTorch,48.7
CAND_0002648,Reinforcement Learning,35.6
CAND_0002651,Weights & Biases,67.4
CAND_0002651,Computer Vision,26.5
CAND_0002651,RAG,74.8
CAND_0002652,BentoML,45.1
CAND_0002660,Reinforcement Learning,76.6
CAND_0002661,Feature Engineering,28.5
CAND_0002661,Object Detection,59.5
CAND_0002664,OpenCV,64.3
CAND_0002665,QLoRA,49.2
CAND_0002669,MLflow,28.6
CAND_0002671,Diffusion Models,23.2
CAND_0002684,ASR,21.3
CAND_0002690,Weights & Biases,65.5
CAND_0002695,YOLO,38.0
CAND_0002698,Feature Engineering,35.4
CAND_0002698,Kubeflow,39.8
CAND_0002698,Image Classification,51.0
CAND_0002699,YOLO,33.6
CAND_0002700,Python,48.3
CAND_0002700,RAG,52.6
CAND_0002703,Computer Vision,65.0
CAND_0002704,Qdrant,36.3
CAND_0002704,Information Retrieval,42.7
CAND_0002706,TensorFlow,44.4
CAND_0002706,Fine-tuning LLMs,59.4
CAND_0002706,Time Series,61.1
CAND_0002706,CNN,75.5
CAND_0002706,Prompt Engineering,56.9
CAND_0002708,Vector Search,40.4
CAND_0002708,Qdrant,60.3
CAND_0002708,GANs,60.1
CAND_0002711,ASR,49.1
CAND_0002711,Diffusion Models,46.9
CAND_0002711,Computer Vision,40.9
CAND_0002717,OpenCV,69.7
CAND_0002717,pgvector,64.6
CAND_0002722,Pinecone,64.9
CAND_0002722,Qdrant,26.0
CAND_0002728,Image Classification,80.0
CAND_0002728,Weights & Biases,68.8
CAND_0002733,TTS,46.1
CAND_0002741,Image Classification,60.2
CAND_0002743,NLP,62.2
CAND_0002755,CNN,27.8
CAND_0002757,BentoML,50.4
CAND_0002760,GANs,50.5
CAND_0002765,QLoRA,61.0
CAND_0002765,Speech Recognition,53.2
CAND_0002766,ASR,29.0
CAND_0002767,Speech Recognition,42.7
CAND_0002768,TensorFlow,48.0
CAND_0002772,Time Series,72.2
CAND_0002777,Prompt Engineering,72.6
CAND_0002781,Diffusion Models,55.6
CAND_0002791,PEFT,53.2
CAND_0002792,Python,35.4
CAND_0002792,Image Classification,47.0
CAND_0002793,MLflow,76.3
CAND_0002793,pgvector,86.4
CAND_0002803,Speech Recognition,55.2
CAND_0002807,Sentence Transformers,66.6
CAND_0002816,CNN,69.4
CAND_0002818,Object Detection,30.0
CAND_0002818,CNN,45.0
CAND_0002818,Prompt Engineering,67.3
CAND_0002820,YOLO,24.2
CAND_0002826,CNN,32.3
CAND_0002829,Milvus,43.2
CAND_0002832,ASR,69.9
CAND_0002842,OpenCV,54.6
CAND_0002846,Object Detection,44.0
CAND_0002855,Object Detection,27.1
CAND_0002856,Feature Engineering,40.1
CAND_0002856,Data Science,37.8
CAND_0002862,Prompt Engineering,70.6
CAND_0002862,TTS,75.0
CAND_0002862,Image Classification,33.1
CAND_0002864,Statistical Modeling,49.3
CAND_0002873,Reinforcement Learning,54.8
CAND_0002875,MLflow,35.6
CAND_0002876,PEFT,38.9
CAND_0002885,CNN,68.3
CAND_0002885,ASR,76.1
CAND_0002894,Embeddings,52.0
CAND_0002903,Data Science,32.1
CAND_0002904,Embeddings,70.7
CAND_0002904,OpenSearch,28.4
CAND_0002911,Data Science,58.3
CAND_0002911,MLOps,73.0
CAND_0002919,YOLO,71.5
CAND_0002919,OpenCV,71.2
CAND_0002919,TTS,72.3
CAND_0002920,Forecasting,59.4
CAND_0002920,Computer Vision,70.7
CAND_0002920,LLMs,44.0
CAND_0002920,MLOps,77.0
CAND_0002924,Reinforcement Learning,28.6
CAND_0002925,Image Classification,22.3
CAND_0002927,MLOps,60.6
CAND_0002935,Embeddings,69.9
CAND_0002937,OpenCV,36.1
CAND_0002942,CNN,51.8
CAND_0002952,Object Detection,45.6
CAND_0002957,Kubeflow,37.2
CAND_0002969,Weaviate,53.5
CAND_0002969,Semantic Search,49.5
CAND_0002973,YOLO,47.1
CAND_0002981,CNN,29.5
CAND_0002985,Forecasting,67.4
CAND_0002986,MLflow,42.4
CAND_0002986,Information Retrieval,49.0
CAND_0002986,Object Detection,71.2
CAND_0002986,MLOps,76.5
CAND_0002986,YOLO,56.4
CAND_0002987,GANs,66.4
CAND_0002987,Prompt Engineering,76.5
CAND_0002987,BentoML,45.6
CAND_0002987,Forecasting,79.8
CAND_0002990,MLOps,54.4
CAND_0002995,Qdrant,39.5
CAND_0002995,Data Science,79.0
CAND_0002998,Python,51.3
CAND_0002999,GANs,53.5
CAND_0003017,Object Detection,38.0
CAND_0003022,LoRA,42.7
CAND_0003022,scikit-learn,77.0
CAND_0003023,OpenCV,73.0
CAND_0003023,YOLO,35.9
CAND_0003025,Deep Learning,80.6
CAND_0003025,Python,68.8
CAND_0003030,BentoML,69.0
CAND_0003030,PyTorch,27.1
CAND_0003038,Reinforcement Learning,58.2
CAND_0003042,Machine Learning,67.8
CAND_0003042,BentoML,56.8
CAND_0003044,ASR,49.1
CAND_0003045,Feature Engineering,57.2
CAND_0003049,OpenCV,67.2
CAND_0003058,BM25,26.5
CAND_0003064,GANs,23.6
CAND_0003074,Qdrant,73.3
CAND_0003076,Fine-tuning LLMs,48.1
CAND_0003077,Kubeflow,35.2
CAND_0003084,LLMs,50.6
CAND_0003085,Forecasting,46.2
CAND_0003089,QLoRA,54.0
CAND_0003090,Data Science,29.6
CAND_0003096,ASR,60.5
CAND_0003098,Reinforcement Learning,24.3
CAND_0003100,Semantic Search,64.8
CAND_0003102,Hugging Face Transformers,49.9
CAND_0003104,Image Classification,52.1
CAND_0003104,CNN,45.2
CAND_0003105,Reinforcement Learning,62.8
CAND_0003106,Speech Recognition,63.1
CAND_0003106,Machine Learning,53.6
CAND_0003120,Weights & Biases,54.2
CAND_0003121,Diffusion Models,79.5
CAND_0003121,Time Series,67.7
CAND_0003127,OpenCV,24.1
CAND_0003130,LlamaIndex,40.9
CAND_0003130,NLP,44.5
CAND_0003151,Embeddings,76.4
CAND_0003152,LlamaIndex,70.6
CAND_0003152,Image Classification,62.1
CAND_0003161,Diffusion Models,27.5
CAND_0003163,Object Detection,71.7
CAND_0003164,Information Retrieval,32.6
CAND_0003169,Weaviate,62.4
CAND_0003171,Recommendation Systems,77.3
CAND_0003171,Sentence Transformers,73.8
CAND_0003171,MLOps,70.2
CAND_0003172,MLOps,60.2
CAND_0003177,LoRA,47.2
CAND_0003177,Milvus,48.0
CAND_0003192,CNN,39.7
CAND_0003194,BM25,41.7
CAND_0003194,Weights & Biases,44.6
CAND_0003198,YOLO,43.8
CAND_0003206,Statistical Modeling,41.1
CAND_0003214,CNN,68.6
CAND_0003214,RAG,27.7
CAND_0003214,ASR,52.3
CAND_0003224,CNN,21.2
CAND_0003225,Weights & Biases,35.9
CAND_0003231,LlamaIndex,45.1
CAND_0003233,CNN,39.0
CAND_0003233,Sentence Transformers,66.6
CAND_0003234,GANs,57.5
CAND_0003235,Speech Recognition,54.2
CAND_0003238,Image Classification,67.3
CAND_0003240,Object Detection,41.2
CAND_0003240,ASR,58.1
CAND_0003242,OpenCV,44.6
CAND_0003245,Reinforcement Learning,71.8
CAND_0003247,Image Classification,62.5
CAND_0003248,Time Series,63.2
CAND_0003250,Machine Learning,28.4
CAND_0003254,Hugging Face Transformers,29.0
CAND_0003258,Reinforcement Learning,56.6
CAND_0003260,TTS,70.0
CAND_0003284,OpenCV,34.8
CAND_0003285,Image Classification,26.2
CAND_0003292,Fine-tuning LLMs,43.3
CAND_0003292,scikit-learn,66.9
CAND_0003295,Prompt Engineering,55.4
CAND_0003304,Diffusion Models,45.1
CAND_0003307,MLOps,57.5
CAND_0003307,LLMs,74.1
CAND_0003311,Milvus,55.1
CAND_0003315,NLP,55.4
CAND_0003318,Object Detection,48.9
CAND_0003319,Speech Recognition,52.0
CAND_0003324,GANs,50.0
CAND_0003325,Object Detection,53.5
CAND_0003337,Statistical Modeling,50.5
CAND_0003344,Weights & Biases,41.7
CAND_0003348,Statistical Modeling,24.1
CAND_0003351,Diffusion Models,71.7
CAND_0003355,GANs,52.7
CAND_0003362,LoRA,48.4
CAND_0003362,PyTorch,34.3
CAND_0003365,Speech Recognition,55.1
CAND_0003366,GANs,40.0
CAND_0003367,Elasticsearch,75.3
CAND_0003367,Image Classification,47.7
CAND_0003367,ASR,58.0
CAND_0003367,Python,75.5
CAND_0003373,Sentence Transformers,37.9
CAND_0003377,Forecasting,66.1
CAND_0003378,GANs,36.2
CAND_0003378,Deep Learning,65.9
CAND_0003387,ASR,52.1
CAND_0003394,Information Retrieval,65.5
CAND_0003396,YOLO,22.2
CAND_0003397,TTS,53.4
CAND_0003413,TTS,65.5
CAND_0003416,Image Classification,35.7
CAND_0003420,BentoML,78.6
CAND_0003432,Feature Engineering,51.2
CAND_0003434,MLOps,50.9
CAND_0003443,Image Classification,58.0
CAND_0003445,CNN,31.0
CAND_0003447,Haystack,39.1
CAND_0003451,Statistical Modeling,50.7
CAND_0003452,MLflow,32.1
CAND_0003456,Speech Recognition,40.3
CAND_0003458,GANs,66.9
CAND_0003466,Forecasting,35.9
CAND_0003467,YOLO,45.3
CAND_0003472,BentoML,60.8
CAND_0003472,TensorFlow,52.4
CAND_0003477,Hugging Face Transformers,73.4
CAND_0003486,BentoML,67.1
CAND_0003492,GANs,65.7
CAND_0003492,YOLO,72.5
CAND_0003502,Kubeflow,43.7
CAND_0003504,Image Classification,25.0
CAND_0003515,Reinforcement Learning,62.0
CAND_0003518,Kubeflow,24.2
CAND_0003521,CNN,27.6
CAND_0003531,Embeddings,72.5
CAND_0003534,CNN,41.7
CAND_0003534,TTS,45.3
CAND_0003534,Fine-tuning LLMs,51.7
CAND_0003535,Kubeflow,25.5
CAND_0003541,Elasticsearch,43.6
CAND_0003541,Object Detection,75.5
CAND_0003547,Feature Engineering,36.5
CAND_0003557,BM25,60.6
CAND_0003559,Feature Engineering,24.8
CAND_0003560,YOLO,57.8
CAND_0003562,Sentence Transformers,44.1
CAND_0003564,scikit-learn,68.6
CAND_0003571,Forecasting,52.3
CAND_0003572,pgvector,60.1
CAND_0003572,Statistical Modeling,40.9
CAND_0003572,Image Classification,76.5
CAND_0003572,Pinecone,72.9
CAND_0003575,BentoML,47.4
CAND_0003575,Time Series,50.0
CAND_0003575,Recommendation Systems,78.3
CAND_0003575,Kubeflow,69.7
CAND_0003580,FAISS,57.2
CAND_0003580,pgvector,52.3
CAND_0003580,Weights & Biases,74.1
CAND_0003582,TTS,37.2
CAND_0003587,LangChain,30.5
CAND_0003589,BM25,53.9
CAND_0003593,Object Detection,35.3
CAND_0003594,GANs,65.2
CAND_0003594,Diffusion Models,69.1
CAND_0003594,CNN,60.1
CAND_0003595,OpenCV,38.3
CAND_0003596,Image Classification,57.1
CAND_0003599,Object Detection,49.8
CAND_0003599,Sentence Transformers,40.8
CAND_0003599,Python,60.1
CAND_0003603,BM25,77.8
CAND_0003606,Forecasting,35.2
CAND_0003607,Diffusion Models,35.0
CAND_0003609,Fine-tuning LLMs,51.1
CAND_0003609,Kubeflow,85.8
CAND_0003609,TTS,73.5
CAND_0003609,Data Science,85.3
CAND_0003611,LlamaIndex,29.7
CAND_0003615,Image Classification,48.4
CAND_0003617,Reinforcement Learning,80.1
CAND_0003617,Kubeflow,76.6
CAND_0003630,Kubeflow,43.7
CAND_0003631,Feature Engineering,31.9
CAND_0003633,Elasticsearch,38.5
CAND_0003637,scikit-learn,53.7
CAND_0003640,Weights & Biases,43.9
CAND_0003641,Semantic Search,36.4
CAND_0003641,Diffusion Models,65.0
CAND_0003641,Weights & Biases,52.0
CAND_0003649,BentoML,48.6
CAND_0003654,BentoML,25.7
CAND_0003656,LangChain,67.4
CAND_0003657,Elasticsearch,43.7
CAND_0003657,ASR,31.6
CAND_0003658,TTS,43.6
CAND_0003659,BentoML,35.0
CAND_0003668,Weights & Biases,27.3
CAND_0003669,OpenCV,41.5
CAND_0003669,LoRA,50.2
CAND_0003674,Image Classification,62.5
CAND_0003679,Learning to Rank,25.8
CAND_0003679,CNN,36.7
CAND_0003680,Computer Vision,35.6
CAND_0003680,YOLO,44.4
CAND_0003680,BM25,46.6
CAND_0003681,Reinforcement Learning,66.7
CAND_0003684,Statistical Modeling,51.4
CAND_0003686,Image Classification,69.2
CAND_0003689,ASR,52.6
CAND_0003690,YOLO,62.0
CAND_0003698,Kubeflow,29.2
CAND_0003704,Weights & Biases,44.8
CAND_0003706,OpenCV,77.7
CAND_0003707,LangChain,45.1
CAND_0003707,Milvus,44.6
CAND_0003709,Speech Recognition,41.0
CAND_0003710,Time Series,50.9
CAND_0003712,GANs,27.4
CAND_0003713,Statistical Modeling,42.8
CAND_0003714,OpenCV,55.9
CAND_0003717,OpenCV,53.6
CAND_0003720,Weights & Biases,40.4
CAND_0003724,OpenCV,60.2
CAND_0003727,LlamaIndex,25.6
CAND_0003734,YOLO,32.8
CAND_0003736,Sentence Transformers,68.5
CAND_0003737,Statistical Modeling,22.8
CAND_0003743,FAISS,25.2
CAND_0003748,Haystack,52.5
CAND_0003748,MLOps,58.6
CAND_0003752,Qdrant,47.8
CAND_0003761,GANs,62.2
CAND_0003761,MLflow,25.0
CAND_0003761,BentoML,38.2
CAND_0003765,Object Detection,60.0
CAND_0003765,Image Classification,63.0
CAND_0003765,Qdrant,71.2
CAND_0003766,MLOps,39.2
CAND_0003767,Recommendation Systems,48.3
CAND_0003767,Weights & Biases,32.5
CAND_0003785,BM25,49.6
CAND_0003787,Kubeflow,34.9
CAND_0003791,LLMs,83.5
CAND_0003791,GANs,77.3
CAND_0003791,Computer Vision,56.8
CAND_0003793,BM25,39.7
CAND_0003794,Data Science,69.6
CAND_0003795,Recommendation Systems,31.9
CAND_0003801,Feature Engineering,45.1
CAND_0003803,BentoML,27.5
CAND_0003810,TensorFlow,35.8
CAND_0003813,Computer Vision,64.6
CAND_0003813,Weaviate,46.2
CAND_0003813,Forecasting,58.2
CAND_0003817,Reinforcement Learning,35.2
CAND_0003821,TTS,66.2
CAND_0003823,TensorFlow,34.9
CAND_0003823,OpenCV,50.2
CAND_0003823,Forecasting,31.7
CAND_0003829,Image Classification,52.1
CAND_0003829,Object Detection,51.7
CAND_0003829,Weights & Biases,72.8
CAND_0003832,Reinforcement Learning,69.9
CAND_0003833,Pinecone,51.4
CAND_0003833,Image Classification,47.5
CAND_0003836,Object Detection,27.3
CAND_0003836,Elasticsearch,51.1
CAND_0003837,Data Science,27.4
CAND_0003838,TTS,41.3
CAND_0003841,Pinecone,68.0
CAND_0003841,Object Detection,85.6
CAND_0003850,GANs,76.2
CAND_0003850,NLP,81.5
CAND_0003850,MLOps,79.5
CAND_0003850,Time Series,37.3
CAND_0003856,Image Classification,60.1
CAND_0003857,ASR,69.1
CAND_0003857,Vector Search,31.9
CAND_0003859,Statistical Modeling,38.7
CAND_0003859,Information Retrieval,36.0
CAND_0003859,QLoRA,60.1
CAND_0003862,Statistical Modeling,35.8
CAND_0003864,Forecasting,36.7
CAND_0003864,Image Classification,39.3
CAND_0003865,BentoML,47.1
CAND_0003869,Data Science,66.4
CAND_0003876,MLOps,40.8
CAND_0003884,CNN,53.6
CAND_0003884,Forecasting,76.9
CAND_0003890,Forecasting,40.5
CAND_0003891,FAISS,38.0
CAND_0003897,OpenCV,44.0
CAND_0003900,Qdrant,78.8
CAND_0003900,Feature Engineering,78.6
CAND_0003900,Semantic Search,65.3
CAND_0003900,Recommendation Systems,71.7
CAND_0003900,BM25,74.3
CAND_0003905,Image Classification,33.8
CAND_0003910,Milvus,62.0
CAND_0003910,RAG,41.6
CAND_0003917,TensorFlow,53.5
CAND_0003917,QLoRA,65.3
CAND_0003917,PEFT,57.6
CAND_0003917,Data Science,78.6
CAND_0003917,MLflow,63.2
CAND_0003918,LLMs,54.1
CAND_0003931,Speech Recognition,29.2
CAND_0003938,OpenCV,41.0
CAND_0003942,Prompt Engineering,74.3
CAND_0003946,BentoML,37.7
CAND_0003951,Qdrant,41.3
CAND_0003960,GANs,57.7
CAND_0003966,MLOps,52.0
CAND_0003967,Sentence Transformers,71.1
CAND_0003974,Time Series,74.3
CAND_0003977,Learning to Rank,90.2
CAND_0003977,NLP,50.9
CAND_0003977,Embeddings,84.7
CAND_0003979,YOLO,62.3
CAND_0003984,YOLO,61.3
CAND_0003986,Weights & Biases,70.6
CAND_0003989,Diffusion Models,68.8
CAND_0003989,MLOps,67.8
CAND_0003990,Pinecone,81.4
CAND_0003990,Image Classification,65.5
CAND_0003990,PEFT,73.9
CAND_0003997,Reinforcement Learning,61.2
CAND_0004003,Image Classification,63.3
CAND_0004010,Sentence Transformers,70.9
CAND_0004013,NLP,57.1
CAND_0004017,Feature Engineering,35.0
CAND_0004018,PEFT,69.5
CAND_0004018,Forecasting,69.8
CAND_0004018,Sentence Transformers,44.4
CAND_0004018,TTS,40.6
CAND_0004024,Image Classification,64.5
CAND_0004025,Data Science,70.7
CAND_0004026,Diffusion Models,49.7
CAND_0004026,TTS,73.0
CAND_0004028,Machine Learning,63.3
CAND_0004030,PyTorch,62.4
CAND_0004030,Object Detection,29.6
CAND_0004032,Forecasting,49.9
CAND_0004033,QLoRA,45.9
CAND_0004043,BM25,44.5
CAND_0004044,Time Series,73.2
CAND_0004044,Kubeflow,46.0
CAND_0004044,BentoML,50.2
CAND_0004045,Statistical Modeling,67.3
CAND_0004047,TTS,54.7
CAND_0004047,Embeddings,42.2
