candidate_id,cert_order,name,issuer,year
CAND_0001113,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001113,2,Six Sigma Green Belt,ASQ,2025
CAND_0001115,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001115,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001119,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001121,1,Six Sigma Green Belt,ASQ,2024
CAND_0001121,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0001122,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001123,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001124,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001124,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001125,1,Six Sigma Green Belt,ASQ,2019
CAND_0001132,1,Six Sigma Green Belt,ASQ,2024
CAND_0001132,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001138,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001139,1,Six Sigma Green Belt,ASQ,2025
CAND_0001142,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001143,1,Six Sigma Green Belt,ASQ,2024
CAND_0001143,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001144,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001145,1,Six Sigma Green Belt,ASQ,2019
CAND_0001147,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001149,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001150,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001150,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001153,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001153,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001157,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001159,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001159,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001161,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001162,1,Six Sigma Green Belt,ASQ,2019
CAND_0001163,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001163,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001165,1,Six Sigma Green Belt,ASQ,2024
CAND_0001165,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001167,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001171,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001171,2,Six Sigma Green Belt,ASQ,2024
CAND_0001172,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001174,1,Six Sigma Green Belt,ASQ,2020
CAND_0001174,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001175,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001186,1,Six Sigma Green Belt,ASQ,2020
CAND_0001194,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001195,1,Six Sigma Green Belt,ASQ,2022
CAND_0001200,1,Six Sigma Green Belt,ASQ,2018
CAND_0001200,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0001203,1,Six Sigma Green Belt,ASQ,2024
CAND_0001207,1,Six Sigma Green Belt,ASQ,2019
CAND_0001207,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0001216,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001220,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001223,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001230,1,Six Sigma Green Belt,ASQ,2024
CAND_0001232,1,Six Sigma Green Belt,ASQ,2023
CAND_0001232,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001236,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001237,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001242,1,Six Sigma Green Belt,ASQ,2019
CAND_0001243,1,Six Sigma Green Belt,ASQ,2020
CAND_0001245,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001254,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001254,2,Six Sigma Green Belt,ASQ,2021
CAND_0001257,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001257,2,Six Sigma Green Belt,ASQ,2024
CAND_0001260,1,Six Sigma Green Belt,ASQ,2024
CAND_0001260,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0001264,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001269,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001269,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001271,1,Six Sigma Green Belt,ASQ,2020
CAND_0001274,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001274,2,Six Sigma Green Belt,ASQ,2022
CAND_0001280,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001285,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001286,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001287,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001287,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001288,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001288,2,Six Sigma Green Belt,ASQ,2025
CAND_0001295,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001296,1,Six Sigma Green Belt,ASQ,2020
CAND_0001297,1,Six Sigma Green Belt,ASQ,2018
CAND_0001297,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0001298,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001305,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001310,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001310,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001313,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001313,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001319,1,Six Sigma Green Belt,ASQ,2023
CAND_0001330,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001330,2,Six Sigma Green Belt,ASQ,2018
CAND_0001340,1,Six Sigma Green Belt,ASQ,2024
CAND_0001340,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001352,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001353,1,Six Sigma Green Belt,ASQ,2025
CAND_0001353,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001355,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001361,1,Six Sigma Green Belt,ASQ,2022
CAND_0001364,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001369,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001374,1,Six Sigma Green Belt,ASQ,2023
CAND_0001374,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001382,1,Six Sigma Green Belt,ASQ,2018
CAND_0001382,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001401,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001401,2,Six Sigma Green Belt,ASQ,2020
CAND_0001405,1,Deep Learning Specialization,Coursera/DeepLearning.AI,2024
CAND_0001413,1,Six Sigma Green Belt,ASQ,2020
CAND_0001415,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001415,2,Six Sigma Green Belt,ASQ,2023
CAND_0001417,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001418,1,Six Sigma Green Belt,ASQ,2021
CAND_0001420,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001421,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001421,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001426,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001429,1,Six Sigma Green Belt,ASQ,2025
CAND_0001429,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0001433,1,Six Sigma Green Belt,ASQ,2019
CAND_0001434,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001434,2,Six Sigma Green Belt,ASQ,2023
CAND_0001439,1,Six Sigma Green Belt,ASQ,2023
CAND_0001442,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001442,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001443,1,Six Sigma Green Belt,ASQ,2021
CAND_0001443,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001447,1,Six Sigma Green Belt,ASQ,2020
CAND_0001447,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0001452,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001452,2,Six Sigma Green Belt,ASQ,2023
CAND_0001454,1,Six Sigma Green Belt,ASQ,2019
CAND_0001456,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001456,2,Six Sigma Green Belt,ASQ,2020
CAND_0001457,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001465,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001465,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001471,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001478,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001478,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001479,1,Six Sigma Green Belt,ASQ,2025
CAND_0001479,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0001485,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001485,2,Six Sigma Green Belt,ASQ,2023
CAND_0001501,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001508,1,Six Sigma Green Belt,ASQ,2024
CAND_0001508,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001510,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001510,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001511,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001511,2,Six Sigma Green Belt,ASQ,2022
CAND_0001512,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001513,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001513,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0001514,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001514,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0001516,1,Six Sigma Green Belt,ASQ,2023
CAND_0001516,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001517,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001518,1,Six Sigma Green Belt,ASQ,2022
CAND_0001519,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001520,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001521,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001521,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001527,1,Six Sigma Green Belt,ASQ,2023
CAND_0001534,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001536,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001537,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001538,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001539,1,Six Sigma Green Belt,ASQ,2022
CAND_0001539,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001543,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001543,2,Six Sigma Green Belt,ASQ,2021
CAND_0001545,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001546,1,Six Sigma Green Belt,ASQ,2025
CAND_0001549,1,Six Sigma Green Belt,ASQ,2018
CAND_0001549,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0001557,1,Six Sigma Green Belt,ASQ,2019
CAND_0001557,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0001560,1,Six Sigma Green Belt,ASQ,2023
CAND_0001560,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001561,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001565,1,Six Sigma Green Belt,ASQ,2019
CAND_0001566,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001567,1,Six Sigma Green Belt,ASQ,2023
CAND_0001572,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001572,2,Six Sigma Green Belt,ASQ,2021
CAND_0001576,1,Six Sigma Green Belt,ASQ,2020
CAND_0001580,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001580,2,Six Sigma Green Belt,ASQ,2021
CAND_0001581,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001581,2,Six Sigma Green Belt,ASQ,2020
CAND_0001584,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001584,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0001601,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001601,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0001603,1,Six Sigma Green Belt,ASQ,2025
CAND_0001603,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001605,1,Six Sigma Green Belt,ASQ,2019
CAND_0001606,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001606,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001607,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001607,2,Six Sigma Green Belt,ASQ,2021
CAND_0001608,1,Google Cloud Professional ML Engineer,Google Cloud,2023
CAND_0001608,2,LangChain for LLM Application Development,DeepLearning.AI,2018
CAND_0001609,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001609,2,Six Sigma Green Belt,ASQ,2020
CAND_0001611,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001612,1,Six Sigma Green Belt,ASQ,2018
CAND_0001616,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001628,1,Six Sigma Green Belt,ASQ,2022
CAND_0001628,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001634,1,Six Sigma Green Belt,ASQ,2019
CAND_0001634,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001636,1,Six Sigma Green Belt,ASQ,2018
CAND_0001639,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001640,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001640,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001643,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001643,2,Six Sigma Green Belt,ASQ,2022
CAND_0001644,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001648,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001652,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001652,2,Six Sigma Green Belt,ASQ,2018
CAND_0001653,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001654,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001654,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001659,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001659,2,Six Sigma Green Belt,ASQ,2022
CAND_0001660,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001660,2,Six Sigma Green Belt,ASQ,2023
CAND_0001675,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001675,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001682,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001694,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001697,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001699,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001700,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001703,1,Six Sigma Green Belt,ASQ,2023
CAND_0001703,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001710,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001710,2,Six Sigma Green Belt,ASQ,2023
CAND_0001720,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001722,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001726,1,Six Sigma Green Belt,ASQ,2023
CAND_0001729,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001729,2,Six Sigma Green Belt,ASQ,2018
CAND_0001732,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001732,2,Six Sigma Green Belt,ASQ,2025
CAND_0001733,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001738,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001738,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0001740,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001756,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001756,2,Six Sigma Green Belt,ASQ,2024
CAND_0001757,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001758,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0001758,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001759,1,Six Sigma Green Belt,ASQ,2020
CAND_0001759,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001763,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001763,2,Six Sigma Green Belt,ASQ,2018
CAND_0001766,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001766,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001767,1,Six Sigma Green Belt,ASQ,2021
CAND_0001767,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001773,1,Six Sigma Green Belt,ASQ,2023
CAND_0001773,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001778,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001778,2,AWS Certified Machine Learning Specialty,AWS,2030
CAND_0001788,1,Six Sigma Green Belt,ASQ,2018
CAND_0001788,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001793,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001793,2,Six Sigma Green Belt,ASQ,2020
CAND_0001795,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001803,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001809,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001809,2,Six Sigma Green Belt,ASQ,2020
CAND_0001819,1,NLP Specialization,Coursera/DeepLearning.AI,2022
CAND_0001825,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001825,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001826,1,Six Sigma Green Belt,ASQ,2022
CAND_0001826,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001827,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001827,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0001829,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001829,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001832,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001832,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001833,1,Six Sigma Green Belt,ASQ,2019
CAND_0001839,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001839,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0001840,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001840,2,Six Sigma Green Belt,ASQ,2025
CAND_0001844,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001852,1,Six Sigma Green Belt,ASQ,2021
CAND_0001856,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001858,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001858,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001861,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001863,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001863,2,Six Sigma Green Belt,ASQ,2023
CAND_0001870,1,Six Sigma Green Belt,ASQ,2023
CAND_0001871,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001873,1,Six Sigma Green Belt,ASQ,2024
CAND_0001889,1,Six Sigma Green Belt,ASQ,2021
CAND_0001892,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001894,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001894,2,Six Sigma Green Belt,ASQ,2019
CAND_0001896,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001900,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001900,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0001904,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0001910,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001910,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0001911,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001911,2,Six Sigma Green Belt,ASQ,2025
CAND_0001918,1,Six Sigma Green Belt,ASQ,2022
CAND_0001928,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0001928,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001929,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001929,2,Six Sigma Green Belt,ASQ,2023
CAND_0001930,1,Deep Learning Specialization,Coursera/DeepLearning.AI,2025
CAND_0001930,2,NLP Specialization,Coursera/DeepLearning.AI,2025
CAND_0001933,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0001933,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0001935,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0001944,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0001949,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001950,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0001950,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0001953,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001954,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001954,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0001959,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001970,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0001976,1,Six Sigma Green Belt,ASQ,2018
CAND_0001976,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0001982,1,Six Sigma Green Belt,ASQ,2020
CAND_0001984,1,Six Sigma Green Belt,ASQ,2019
CAND_0001984,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0001987,1,Six Sigma Green Belt,ASQ,2022
CAND_0001988,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0001988,2,Six Sigma Green Belt,ASQ,2018
CAND_0001989,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001989,2,Six Sigma Green Belt,ASQ,2024
CAND_0001993,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0001993,2,Six Sigma Green Belt,ASQ,2020
CAND_0001995,1,Six Sigma Green Belt,ASQ,2018
CAND_0001997,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0001997,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0002003,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0002005,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0002005,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0002009,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0002009,2,Six Sigma Green Belt,ASQ,2018
CAND_0002013,1,Six Sigma Green Belt,ASQ,2025
CAND_0002016,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0002016,2,Six Sigma Green Belt,ASQ,2024
CAND_0002017,1,Six Sigma Green Belt,ASQ,2023
CAND_0002017,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0002022,1,Six Sigma Green Belt,ASQ,2024
CAND_0002022,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0002025,1,NLP Specialization,Coursera/DeepLearning.AI,2021
CAND_0002030,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0002031,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0002033,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0002033,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0002034,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0002036,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0002039,1,Six Sigma Green Belt,ASQ,2020
CAND_0002039,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0002045,1,Six Sigma Green Belt,ASQ,2024
CAND_0002047,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0002057,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0002057,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0002062,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0002082,1,Six Sigma Green Belt,ASQ,2025
CAND_0002088,1,Six Sigma Green Belt,ASQ,2018
CAND_0002088,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0002091,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0002091,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0002095,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0002100,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0002100,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0002114,1,Six Sigma Green Belt,ASQ,2024
CAND_0002114,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0002118,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0002118,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0002126,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0002137,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0002137,2,Six Sigma Green Belt,ASQ,2022
CAND_0002138,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0002138,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0002139,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0002143,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0002149,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0002149,2,Scrum Master Certified,Scrum Alliance,2021
